room_id,city,hotel_name,hotel_url,room_name,number_of_guests,price_5_nights,your_choices
696,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,Superior Twin Room with Pool View - Beach Side 2 twin beds Guests can make the most of a terrace and sea views. The unit has 2 beds. 37 m² Balcony Sea view Pool view Patio Flat-screen TV Terrace Free Wifi More | Superior Twin Room with Pool View - Beach Side | 2 twin beds | Guests can make the most of a terrace and sea views. The unit has 2 beds. | 37 m² Balcony Sea view Pool view Patio Flat-screen TV Terrace Free Wifi More | 37 m² Balcony Sea view Pool view Patio Flat-screen TV Terrace Free Wifi | 37 m² | Balcony | Sea view | Pool view | Patio | Flat-screen TV | Terrace | Free Wifi | More,,"EGP 30,926",
697,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,Superior King Room with Pool View - Beach Side We have 1 left 1 king bed Guests can enjoy a terrace and sea views. The unit has 1 bed. 37 m² Balcony Sea view Pool view Patio Flat-screen TV Terrace Free Wifi More | Superior King Room with Pool View - Beach Side | We have 1 left | 1 king bed | Guests can enjoy a terrace and sea views. The unit has 1 bed. | 37 m² Balcony Sea view Pool view Patio Flat-screen TV Terrace Free Wifi More | 37 m² Balcony Sea view Pool view Patio Flat-screen TV Terrace Free Wifi | 37 m² | Balcony | Sea view | Pool view | Patio | Flat-screen TV | Terrace | Free Wifi | More,,"EGP 30,926",
698,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,"Superior King Room with Pool View and Beach Side - Ground Floor We have 1 left 1 king bed This air-conditioned quadruple room includes a flat-screen TV with satellite channels, a private bathroom as well as a balcony with sea views. The unit offers 1 bed. 1 room 37 m² Balcony Sea view Pool view Air conditioning Private bathroom Flat-screen TV Free Wifi More | Superior King Room with Pool View and Beach Side - Ground Floor | We have 1 left | 1 king bed | This air-conditioned quadruple room includes a flat-screen TV with satellite channels, a private bathroom as well as a balcony with sea views. The unit offers 1 bed. | 1 room 37 m² Balcony Sea view Pool view Air conditioning Private bathroom Flat-screen TV Free Wifi More | 1 room 37 m² Balcony Sea view Pool view Air conditioning Private bathroom Flat-screen TV Free Wifi | 1 room | 37 m² | Balcony | Sea view | Pool view | Air conditioning | Private bathroom | Flat-screen TV | Free Wifi | More",,"EGP 31,992",
699,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,"Superior Twin Room with Pool View and Beach Side - Ground Floor 2 twin beds This air-conditioned quadruple room includes a flat-screen TV with satellite channels, a private bathroom as well as a balcony with sea views. The unit offers 2 beds. 1 room 37 m² Balcony Sea view Pool view Air conditioning Private bathroom Flat-screen TV Free Wifi More | Superior Twin Room with Pool View and Beach Side - Ground Floor | 2 twin beds | This air-conditioned quadruple room includes a flat-screen TV with satellite channels, a private bathroom as well as a balcony with sea views. The unit offers 2 beds. | 1 room 37 m² Balcony Sea view Pool view Air conditioning Private bathroom Flat-screen TV Free Wifi More | 1 room 37 m² Balcony Sea view Pool view Air conditioning Private bathroom Flat-screen TV Free Wifi | 1 room | 37 m² | Balcony | Sea view | Pool view | Air conditioning | Private bathroom | Flat-screen TV | Free Wifi | More",,"EGP 31,992",
700,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,"Executive King Room with Side Sea View - Beach Side We have 1 left 1 king bed This air-conditioned quadruple room includes a flat-screen TV with satellite channels, a private bathroom as well as a terrace with sea views. The unit offers 1 bed. 1 room 37 m² Balcony Sea view Air conditioning Private bathroom Flat-screen TV Terrace Free Wifi More | Executive King Room with Side Sea View - Beach Side | We have 1 left | 1 king bed | This air-conditioned quadruple room includes a flat-screen TV with satellite channels, a private bathroom as well as a terrace with sea views. The unit offers 1 bed. | 1 room 37 m² Balcony Sea view Air conditioning Private bathroom Flat-screen TV Terrace Free Wifi More | 1 room 37 m² Balcony Sea view Air conditioning Private bathroom Flat-screen TV Terrace Free Wifi | 1 room | 37 m² | Balcony | Sea view | Air conditioning | Private bathroom | Flat-screen TV | Terrace | Free Wifi | More",,"EGP 33,058",
701,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,"Executive Twin Room with Side Sea View - Beach Side 2 full beds This air-conditioned quadruple room includes a flat-screen TV with satellite channels, a private bathroom as well as a terrace with sea views. The unit offers 2 beds. 1 room 37 m² Balcony Sea view Air conditioning Private bathroom Flat-screen TV Terrace Free Wifi More | Executive Twin Room with Side Sea View - Beach Side | 2 full beds | This air-conditioned quadruple room includes a flat-screen TV with satellite channels, a private bathroom as well as a terrace with sea views. The unit offers 2 beds. | 1 room 37 m² Balcony Sea view Air conditioning Private bathroom Flat-screen TV Terrace Free Wifi More | 1 room 37 m² Balcony Sea view Air conditioning Private bathroom Flat-screen TV Terrace Free Wifi | 1 room | 37 m² | Balcony | Sea view | Air conditioning | Private bathroom | Flat-screen TV | Terrace | Free Wifi | More",,"EGP 33,058",
702,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,"Superior King Room with Sea View and Beach Side 1 king bed Featuring free toiletries and bathrobes, this quadruple room includes a private bathroom with a bath, a shower and a hairdryer. This quadruple room has air conditioning, tumble dryer, a flat-screen TV with satellite channels and a balcony. The unit has 1 bed. 1 room 37 m² Balcony View Air conditioning Private bathroom Flat-screen TV Free Wifi More | Superior King Room with Sea View and Beach Side | 1 king bed | Featuring free toiletries and bathrobes, this quadruple room includes a private bathroom with a bath, a shower and a hairdryer. This quadruple room has air conditioning, tumble dryer, a flat-screen TV with satellite channels and a balcony. The unit has 1 bed. | 1 room 37 m² Balcony View Air conditioning Private bathroom Flat-screen TV Free Wifi More | 1 room 37 m² Balcony View Air conditioning Private bathroom Flat-screen TV Free Wifi | 1 room | 37 m² | Balcony | View | Air conditioning | Private bathroom | Flat-screen TV | Free Wifi | More",,"EGP 34,125",
703,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,"Superior Twin Room with Sea View and Beach Side 2 twin beds Offering free toiletries and bathrobes, this quadruple room includes a private bathroom with a bath, a shower and a hairdryer. This quadruple room features air conditioning, tumble dryer, a flat-screen TV with satellite channels and a balcony. The unit offers 2 beds. 1 room 37 m² Balcony View Air conditioning Private bathroom Flat-screen TV Free Wifi More | Superior Twin Room with Sea View and Beach Side | 2 twin beds | Offering free toiletries and bathrobes, this quadruple room includes a private bathroom with a bath, a shower and a hairdryer. This quadruple room features air conditioning, tumble dryer, a flat-screen TV with satellite channels and a balcony. The unit offers 2 beds. | 1 room 37 m² Balcony View Air conditioning Private bathroom Flat-screen TV Free Wifi More | 1 room 37 m² Balcony View Air conditioning Private bathroom Flat-screen TV Free Wifi | 1 room | 37 m² | Balcony | View | Air conditioning | Private bathroom | Flat-screen TV | Free Wifi | More",,"EGP 34,125",
704,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,"Junior Suite - Mountain Side We have 1 left 1 king bed The spacious quadruple room provides air conditioning, tumble dryer, a terrace with garden views as well as a private bathroom featuring a bath. 1 room 65 m² Balcony Garden view Pool view Mountain view Air conditioning Patio Private bathroom Flat-screen TV Terrace Free Wifi More | Junior Suite - Mountain Side | We have 1 left | 1 king bed | The spacious quadruple room provides air conditioning, tumble dryer, a terrace with garden views as well as a private bathroom featuring a bath. | 1 room 65 m² Balcony Garden view Pool view Mountain view Air conditioning Patio Private bathroom Flat-screen TV Terrace Free Wifi More | 1 room 65 m² Balcony Garden view Pool view Mountain view Air conditioning Patio Private bathroom Flat-screen TV Terrace Free Wifi | 1 room | 65 m² | Balcony | Garden view | Pool view | Mountain view | Air conditioning | Patio | Private bathroom | Flat-screen TV | Terrace | Free Wifi | More",,"EGP 58,652",
705,sharm,Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=17143339_94309588_2_42_0&highlighted_blocks=17143339_94309588_2_42_0&matching_block_id=17143339_94309588_2_42_0&sr_pri_blocks=17143339_94309588_2_42_0__38000&from_sustainable_property_sr=1&from=searchresults,Superior King Suite with Sea View - Beach Side Guests can benefit from a terrace and a patio. Private suite 65 m² Balcony View Patio Flat-screen TV Terrace Free Wifi More | Superior King Suite with Sea View - Beach Side | Guests can benefit from a terrace and a patio. | Private suite 65 m² Balcony View Patio Flat-screen TV Terrace Free Wifi More | Private suite 65 m² Balcony View Patio Flat-screen TV Terrace Free Wifi | Private suite | 65 m² | Balcony | View | Patio | Flat-screen TV | Terrace | Free Wifi | More,,"EGP 69,316",
706,sharm,Sanafir Hotel - El Pacha Suites Sharm - Adults Only,https://www.booking.com/hotel/eg/sanafir-adults-only.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=810578602_344464296_2_41_0&highlighted_blocks=810578602_344464296_2_41_0&matching_block_id=810578602_344464296_2_41_0&sr_pri_blocks=810578602_344464296_2_41_0__24927&from=searchresults,Standard Double Room with Private Bathroom We have 1 left 2 twin beds 1 room 30 m² Inner courtyard view Air conditioning Private bathroom Flat-screen TV Minibar Safe Bidet Toilet Bathtub or shower Towels Linens Socket near the bed Hypoallergenic Tile/Marble floor TV Refrigerator Telephone Ironing facilities Tea/Coffee maker Fan Extra long beds (> 6.5 ft) Electric kettle Outdoor dining area Cable channels Wardrobe or closet Upper floors accessible by stairs only Clothes rack Toilet paper Single-room AC for guest accommodation Hand sanitizer | Standard Double Room with Private Bathroom | We have 1 left | 2 twin beds | 1 room 30 m² Inner courtyard view Air conditioning Private bathroom Flat-screen TV Minibar Safe Bidet Toilet Bathtub or shower Towels Linens Socket near the bed Hypoallergenic Tile/Marble floor TV Refrigerator Telephone Ironing facilities Tea/Coffee maker Fan Extra long beds (> 6.5 ft) Electric kettle Outdoor dining area Cable channels Wardrobe or closet Upper floors accessible by stairs only Clothes rack Toilet paper Single-room AC for guest accommodation Hand sanitizer | 1 room 30 m² Inner courtyard view Air conditioning Private bathroom Flat-screen TV Minibar | 1 room | 30 m² | Inner courtyard view | Air conditioning | Private bathroom | Flat-screen TV | Minibar | Safe Bidet Toilet Bathtub or shower Towels Linens Socket near the bed Hypoallergenic Tile/Marble floor TV Refrigerator Telephone Ironing facilities Tea/Coffee maker Fan Extra long beds (> 6.5 ft) Electric kettle Outdoor dining area Cable channels Wardrobe or closet Upper floors accessible by stairs only Clothes rack Toilet paper Single-room AC for guest accommodation Hand sanitizer | Safe | Bidet | Toilet | Bathtub or shower | Towels | Linens | Socket near the bed | Hypoallergenic | Tile/Marble floor | TV | Refrigerator | Telephone | Ironing facilities | Tea/Coffee maker | Fan | Extra long beds (> 6.5 ft) | Electric kettle | Outdoor dining area | Cable channels | Wardrobe or closet | Upper floors accessible by stairs only | Clothes rack | Toilet paper | Single-room AC for guest accommodation | Hand sanitizer,,"EGP 13,291",
707,sharm,Sanafir Hotel - El Pacha Suites Sharm - Adults Only,https://www.booking.com/hotel/eg/sanafir-adults-only.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=810578602_344464296_2_41_0&highlighted_blocks=810578602_344464296_2_41_0&matching_block_id=810578602_344464296_2_41_0&sr_pri_blocks=810578602_344464296_2_41_0__24927&from=searchresults,,Max. people: 2,"EGP 15,636 | EGP 17,169 | EGP 17,721 | EGP 23,301 | EGP 20,848 | EGP 25,018 | EGP 31,885 | EGP 31,272 | EGP 39,244",
708,sharm,Sanafir Hotel - El Pacha Suites Sharm - Adults Only,https://www.booking.com/hotel/eg/sanafir-adults-only.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=810578602_344464296_2_41_0&highlighted_blocks=810578602_344464296_2_41_0&matching_block_id=810578602_344464296_2_41_0&sr_pri_blocks=810578602_344464296_2_41_0__24927&from=searchresults,Junior Suite with Pool View We have 5 left Bedroom 1: 2 twin beds Living room: 1 sofa bed Private suite 60 m² Private kitchenette Private bathroom Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Minibar More | Junior Suite with Pool View | We have 5 left | Bedroom 1: 2 twin beds Living room: 1 sofa bed | Bedroom 1: 2 twin beds | Bedroom 1: | 2 twin beds | Living room: 1 sofa bed | Living room: | 1 sofa bed | Private suite 60 m² Private kitchenette Private bathroom Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Minibar More | Private suite 60 m² Private kitchenette Private bathroom Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Minibar | Private suite | 60 m² | Private kitchenette | Private bathroom | Pool view | Inner courtyard view | Air conditioning | Patio | Flat-screen TV | Minibar | More,,"EGP 15,062",
709,sharm,Sanafir Hotel - El Pacha Suites Sharm - Adults Only,https://www.booking.com/hotel/eg/sanafir-adults-only.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=810578602_344464296_2_41_0&highlighted_blocks=810578602_344464296_2_41_0&matching_block_id=810578602_344464296_2_41_0&sr_pri_blocks=810578602_344464296_2_41_0__24927&from=searchresults,Suite with Terrace We have 3 left Bedroom 1: 1 king bed Living room: 1 sofa bed Private suite 60 m² Private kitchenette Attached bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar More | Suite with Terrace | We have 3 left | Bedroom 1: 1 king bed Living room: 1 sofa bed | Bedroom 1: 1 king bed | Bedroom 1: | 1 king bed | Living room: 1 sofa bed | Living room: | 1 sofa bed | Private suite 60 m² Private kitchenette Attached bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar More | Private suite 60 m² Private kitchenette Attached bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar | Private suite | 60 m² | Private kitchenette | Attached bathroom | Balcony | Pool view | Inner courtyard view | Air conditioning | Patio | Flat-screen TV | Terrace | Minibar | More,,"EGP 17,721",
710,sharm,Sanafir Hotel - El Pacha Suites Sharm - Adults Only,https://www.booking.com/hotel/eg/sanafir-adults-only.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=810578602_344464296_2_41_0&highlighted_blocks=810578602_344464296_2_41_0&matching_block_id=810578602_344464296_2_41_0&sr_pri_blocks=810578602_344464296_2_41_0__24927&from=searchresults,Superior Suite with Terrace We have 2 left 1 twin bed and 1 queen bed Private suite 70 m² Private kitchenette Private bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar More | Superior Suite with Terrace | We have 2 left | 1 twin bed and 1 queen bed | 1 twin bed | 1 queen bed | Private suite 70 m² Private kitchenette Private bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar More | Private suite 70 m² Private kitchenette Private bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar | Private suite | 70 m² | Private kitchenette | Private bathroom | Balcony | Pool view | Inner courtyard view | Air conditioning | Patio | Flat-screen TV | Terrace | Minibar | More,,"EGP 21,265",
711,sharm,Sanafir Hotel - El Pacha Suites Sharm - Adults Only,https://www.booking.com/hotel/eg/sanafir-adults-only.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=810578602_344464296_2_41_0&highlighted_blocks=810578602_344464296_2_41_0&matching_block_id=810578602_344464296_2_41_0&sr_pri_blocks=810578602_344464296_2_41_0__24927&from=searchresults,Superior Suite with Terrace We have 3 left 1 king bed Private suite 70 m² Private kitchenette Private bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar More | Superior Suite with Terrace | We have 3 left | 1 king bed | Private suite 70 m² Private kitchenette Private bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar More | Private suite 70 m² Private kitchenette Private bathroom Balcony Pool view Inner courtyard view Air conditioning Patio Flat-screen TV Terrace Minibar | Private suite | 70 m² | Private kitchenette | Private bathroom | Balcony | Pool view | Inner courtyard view | Air conditioning | Patio | Flat-screen TV | Terrace | Minibar | More,,"EGP 21,265",
